,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
1988,https://www.sgcarmart.com/used_cars/info.php?ID=1068406&DL=2689,BMW,188777,56120,14-Jan-14,90000,2012,4568,Auto,116502,19/4/2022,116821,182278,93889,610,4395,1850,4,Sports Car
1989,https://www.sgcarmart.com/used_cars/info.php?ID=1090256&DL=3091,Chevrolet,44800,10850,28-Aug-15,124346,2014,604,Auto,31254,19/4/2022,16670,16670,60789,1223,1362,1650,3,MPV
1990,https://www.sgcarmart.com/used_cars/info.php?ID=1090228&DL=1136,Honda,71800,12180,18-Aug-17,56621,2016,682,Auto,33716,19/4/2022,22625,13675,44002,1924,1496,1190,2,SUV
1991,https://www.sgcarmart.com/used_cars/info.php?ID=1080640&DL=2224,Hyundai,118800,12160,8-Oct-21,4000,2021,742,Auto,50847,19/4/2022,21545,7163,48000,3443,1598,1280,1,Mid-Sized Sedan
1992,https://www.sgcarmart.com/used_cars/info.php?ID=1084066&DL=4030,Maserati,268888,42680,6-Apr-16,53000,2012,5030,Auto,144750,19/4/2022,126201,199162,44001,1132,4691,1880,2,Sports Car
1993,https://www.sgcarmart.com/used_cars/info.php?ID=1085950&DL=1386,Audi,399800,36550,31-Aug-21,3000,2020,2262,Auto,138447,19/4/2022,79172,114510,56100,3406,2894,1795,1,Sports Car
1994,https://www.sgcarmart.com/used_cars/info.php?ID=1034156&DL=1023,Ford,206800,29980,24-Apr-18,33000,2016,1520,Auto,61763,19/4/2022,43350,52690,38000,2194,2261,1692,1,Sports Car
1995,https://www.sgcarmart.com/used_cars/info.php?ID=1090939&DL=2976,Mazda,70800,12650,15-Feb-17,65916,2016,1210,Auto,39134,19/4/2022,19432,19432,53001,1736,1998,1535,2,MPV
1996,https://www.sgcarmart.com/used_cars/info.php?ID=1090796&DL=3074,Mitsubishi,47800,9920,10-Nov-16,45598,2016,506,Auto,23953,19/4/2022,14775,5000,44838,1641,1193,940,1,Mid-Sized Sedan
1997,https://www.sgcarmart.com/used_cars/info.php?ID=1070309&DL=3175,Subaru,76000,13910,4-Oct-07,,2007,1809,Auto,27548,19/4/2022,22273,24501,50451,1979,1994,1390,,Sports Car
1998,https://www.sgcarmart.com/used_cars/info.php?ID=1079190&DL=1137,Volkswagen,69800,7790,21-Apr-11,130000,2011,682,Auto,37064,19/4/2022,25223,25223,41397,2952,1390,1285,5,Sports Car
1999,https://www.sgcarmart.com/used_cars/info.php?ID=1088381&DL=3382,Mercedes-Benz,56998,10220,15-Nov-07,137850,2007,1461,Auto,27970,19/4/2022,33639,37003,50168,2011,1796,1580,2,Luxury Sedan
2000,https://www.sgcarmart.com/used_cars/info.php?ID=1037123&DL=2927,Porsche,145000,43610,8-Jul-14,57400,2014,2382,Auto,74371,19/4/2022,69005,96209,75010,798,2997,1940,2,SUV
2001,https://www.sgcarmart.com/used_cars/info.php?ID=1083821&DL=1294,Honda,59800,8800,27-Mar-09,168520,2008,2116,Auto,21282,19/4/2022,37136,37136,31335,2462,2354,1680,3,MPV
2002,https://www.sgcarmart.com/used_cars/info.php?ID=1031446&DL=2291,Mercedes-Benz,122800,21660,10-Oct-16,92000,2016,1202,Auto,61840,19/4/2022,42546,51565,57508,1610,1991,1505,2,Sports Car
2003,https://www.sgcarmart.com/used_cars/info.php?ID=1090450&DL=3647,BMW,58800,8570,24-Feb-09,122000,2008,1691,Auto,21889,19/4/2022,29675,29675,31933,2194,1995,1300,1,Hatchback
2004,https://www.sgcarmart.com/used_cars/info.php?ID=1017097&DL=3175,Subaru,69999,20870,5-Feb-15,105000,2013,1210,Auto,35271,19/4/2022,22153,23015,76790,1006,1998,1253,2,Sports Car
2005,https://www.sgcarmart.com/used_cars/info.php?ID=1089881&DL=1000,Mercedes-Benz,158888,18710,25-Sep-19,22900,2019,586,Auto,58193,19/4/2022,33790,39306,38602,2710,1332,1410,1,Hatchback
2006,https://www.sgcarmart.com/used_cars/info.php?ID=1090227&DL=2253,Hyundai,16600,7320,25-Jul-09,100000,2009,959,Manual,6913,19/4/2022,9364,7771,15256,825,1591,1264,6,Mid-Sized Sedan
2007,https://www.sgcarmart.com/used_cars/info.php?ID=1077365&DL=1337,Mercedes-Benz,158800,27510,28-May-15,112696,2014,2382,Auto,119470,19/4/2022,96954,146518,78001,1133,2996,1935,1,Luxury Sedan
2008,https://www.sgcarmart.com/used_cars/info.php?ID=1071408&DL=3911,Kia,52800,11060,21-Apr-16,95000,2015,738,Auto,30535,19/4/2022,16927,16927,46651,1461,1591,1295,1,Mid-Sized Sedan
2009,https://www.sgcarmart.com/used_cars/info.php?ID=1090247&DL=3599,Honda,117888,17530,7-Jan-09,175000,2008,1694,Manual,21067,19/4/2022,28598,28598,31335,2438,1998,1270,4,Sports Car
2010,https://www.sgcarmart.com/used_cars/info.php?ID=1090727&DL=4073,Jaguar,108800,14420,30-Apr-18,61000,2017,1210,Auto,55191,19/4/2022,36829,43561,37330,2190,1998,1679,2,Luxury Sedan
2011,https://www.sgcarmart.com/used_cars/info.php?ID=1007945&DL=1344,Toyota,6500,,30-Apr-07,,2007,1815,Auto,,19/4/2022,24702,27173,26004,0,1998,1540,2,MPV
2012,https://www.sgcarmart.com/used_cars/info.php?ID=1090005&DL=3911,Toyota,47800,9550,22-Jun-12,101000,2012,742,Auto,,19/4/2022,15101,15101,,1825,1598,1195,2,Mid-Sized Sedan
2013,https://www.sgcarmart.com/used_cars/info.php?ID=1036387&DL=2010,Mercedes-Benz,226988,21470,30-Sep-21,652,2021,586,Auto,93639,19/4/2022,39981,47974,61001,3435,1332,1555,1,SUV
2014,https://www.sgcarmart.com/used_cars/info.php?ID=1069532&DL=3803,Maserati,388500,39460,23-Nov-20,,2019,2362,Auto,107134,19/4/2022,70069,98125,39000,3133,2979,2109,1,SUV
2015,https://www.sgcarmart.com/used_cars/info.php?ID=1087971&DL=1039,Mercedes-Benz,118800,19150,6-Sep-17,113300,2017,1202,Auto,52023,19/4/2022,31656,31319,53001,1952,1991,1465,2,Luxury Sedan
2016,https://www.sgcarmart.com/used_cars/info.php?ID=1090003&DL=1000,Maserati,278000,34380,27-Jul-18,44000,2018,2362,Auto,114560,19/4/2022,84673,124412,34400,2287,2979,1850,1,Luxury Sedan
2017,https://www.sgcarmart.com/used_cars/info.php?ID=1090937&DL=3875,Porsche,88000,28200,27-Jun-05,181000,2005,3027,Auto,22491,19/4/2022,74337,81771,72136,1127,2687,1430,5,Sports Car
2018,https://www.sgcarmart.com/used_cars/info.php?ID=1090898&DL=2391,Volvo,74822,14080,27-Jul-16,,2016,1176,Auto,41524,19/4/2022,26661,29326,49156,1557,1969,1557,2,Luxury Sedan
2019,https://www.sgcarmart.com/used_cars/info.php?ID=1027445&DL=1127,Honda,97500,10820,4-Jan-21,10600,2018,682,Auto,36125,19/4/2022,20961,6346,35990,3165,1496,1130,1,Stationwagon
2020,https://www.sgcarmart.com/used_cars/info.php?ID=1080682&DL=3856,Toyota,66800,9950,26-Apr-18,85000,2018,682,Auto,32561,19/4/2022,13707,13707,37000,2196,1496,1085,1,Mid-Sized Sedan
2021,https://www.sgcarmart.com/used_cars/info.php?ID=1065979&DL=3133,Toyota,62800,10250,3-Jun-08,146000,2007,3332,Auto,23221,19/4/2022,34815,28050,37906,2224,2994,,,MPV
2022,https://www.sgcarmart.com/used_cars/info.php?ID=1072707&DL=2049,BMW,118800,12030,15-Mar-12,80000,2011,1331,Auto,79545,19/4/2022,43544,43544,80583,3285,1997,1455,2,Luxury Sedan
2023,https://www.sgcarmart.com/used_cars/info.php?ID=1069910&DL=3892,Toyota,108988,10910,21-Jan-22,68,2021,680,Auto,56179,19/4/2022,18622,5000,53709,3556,1490,,1,SUV
2024,https://www.sgcarmart.com/used_cars/info.php?ID=1068260&DL=3707,Nissan,43800,10210,12-Oct-15,106025,2015,742,Auto,29976,19/4/2022,16439,16439,55399,1247,1598,1205,2,Mid-Sized Sedan
2025,https://www.sgcarmart.com/used_cars/info.php?ID=1090540&DL=1463,BMW,92999,21400,29-Jun-15,103000,2014,1210,Auto,55871,19/4/2022,44376,49127,78001,1164,1997,1530,2,Luxury Sedan
2026,https://www.sgcarmart.com/used_cars/info.php?ID=1075511&DL=3980,Honda,56999,11670,30-Aug-16,,2016,684,Auto,31267,19/4/2022,17059,12059,52301,1580,1498,1046,1,Hatchback
2027,https://www.sgcarmart.com/used_cars/info.php?ID=1083448&DL=3648,Ford,52777,9370,3-Mar-17,,2016,392,Auto,34012,19/4/2022,19190,14190,49430,1461,999,1334,1,Mid-Sized Sedan
2028,https://www.sgcarmart.com/used_cars/info.php?ID=1078575&DL=3863,Hyundai,70800,10400,30-Jul-18,17117,2018,738,Auto,28684,19/4/2022,10856,10856,32699,2280,1591,1345,1,Mid-Sized Sedan
2029,https://www.sgcarmart.com/used_cars/info.php?ID=1082362&DL=3648,Toyota,65777,9930,8-Jan-09,,2008,2293,Auto,21270,19/4/2022,28079,28079,32121,2401,2362,1710,4,MPV
2030,https://www.sgcarmart.com/used_cars/info.php?ID=1090050&DL=2875,Audi,81888,13650,12-Sep-17,61000,2017,392,Auto,35365,19/4/2022,24475,16265,42900,1948,999,1280,2,Luxury Sedan
2031,https://www.sgcarmart.com/used_cars/info.php?ID=1066660&DL=3837,Jaguar,141888,21180,21-Apr-16,90000,2016,1212,Auto,95282,19/4/2022,78902,114024,38610,1461,1999,1824,2,Luxury Sedan
2032,https://www.sgcarmart.com/used_cars/info.php?ID=1068599&DL=2493,Renault,152800,17390,31-Jan-20,36100,2019,976,Auto,58499,19/4/2022,30425,34595,42020,2826,1798,1430,1,Sports Car
2033,https://www.sgcarmart.com/used_cars/info.php?ID=1072240&DL=2626,Honda,75800,16740,5-Nov-15,94000,2015,1630,Auto,42538,19/4/2022,29107,32750,60000,1281,2356,1855,2,MPV
2034,https://www.sgcarmart.com/used_cars/info.php?ID=1089684&DL=3788,Subaru,79888,14370,23-Mar-17,103000,2017,1210,Auto,37630,19/4/2022,18134,18134,50621,1493,1998,1682,2,SUV
2035,https://www.sgcarmart.com/used_cars/info.php?ID=1075778&DL=3873,BMW,157800,14410,28-Oct-21,5000,2021,684,Auto,94190,19/4/2022,34901,40862,85000,3473,1499,1400,1,Hatchback
2036,https://www.sgcarmart.com/used_cars/info.php?ID=1076140&DL=3923,Opel,88800,9790,10-Nov-20,20500,2020,508,Auto,39336,19/4/2022,19816,9816,37334,3101,1199,1205,1,SUV
2037,https://www.sgcarmart.com/used_cars/info.php?ID=1074529&DL=3382,Mercedes-Benz,45998,9450,21-Mar-07,166721,2007,2694,Auto,25339,19/4/2022,52874,58162,52077,1469,2497,1605,4,Luxury Sedan
2038,https://www.sgcarmart.com/used_cars/info.php?ID=1085645&DL=3318,Subaru,13800,8270,19-Dec-08,129000,2008,958,Auto,4593,19/4/2022,12964,9810,13786,584,1498,1310,,Mid-Sized Sedan
2039,https://www.sgcarmart.com/used_cars/info.php?ID=1088255&DL=1026,Mitsubishi,58800,10250,31-May-17,112522,2017,738,Auto,35923,19/4/2022,12706,12706,51600,1856,1590,1284,,Mid-Sized Sedan
2040,https://www.sgcarmart.com/used_cars/info.php?ID=1069343&DL=2804,BMW,74900,22270,31-Jul-14,,2013,1210,Auto,44172,19/4/2022,43595,48033,67334,821,1997,1450,4,Sports Car
2041,https://www.sgcarmart.com/used_cars/info.php?ID=1090778&DL=2793,Toyota,54800,7790,26-May-09,,2009,965,Auto,18416,19/4/2022,17500,17500,26175,2556,1598,1195,2,Mid-Sized Sedan
2042,https://www.sgcarmart.com/used_cars/info.php?ID=743986&DL=1177,Maserati,249000,24880,19-Jun-13,28000,2012,4332,Auto,,19/4/2022,99972,151950,,0,4244,1880,2,Sports Car
2043,https://www.sgcarmart.com/used_cars/info.php?ID=1086027&DL=1360,Toyota,41800,9750,27-Sep-06,118000,2006,1815,Auto,22123,19/4/2022,28129,30942,51630,1552,1998,1530,4,Luxury Sedan
2044,https://www.sgcarmart.com/used_cars/info.php?ID=1087858&DL=1194,Hyundai,65800,10560,16-Dec-17,83417,2017,738,Auto,32951,19/4/2022,11981,11981,42339,2041,1591,1345,1,Mid-Sized Sedan
2045,https://www.sgcarmart.com/used_cars/info.php?ID=1080502&DL=4153,Mercedes-Benz,149800,18720,26-Feb-19,46000,2018,740,Auto,53248,19/4/2022,36172,42641,31001,2196,1595,1490,1,Luxury Sedan
2046,https://www.sgcarmart.com/used_cars/info.php?ID=1086219&DL=1194,Honda,63800,11430,11-Jul-17,70340,2016,682,Auto,28378,19/4/2022,18006,8006,42801,1886,1496,1130,2,Stationwagon
2047,https://www.sgcarmart.com/used_cars/info.php?ID=1072117&DL=1172,Mercedes-Benz,148800,15420,20-Jan-21,15000,2019,740,Auto,56128,19/4/2022,25294,27412,40609,3190,1595,1435,1,SUV
2048,https://www.sgcarmart.com/used_cars/info.php?ID=1076911&DL=2900,Mercedes-Benz,116500,16910,29-Jun-18,102000,2018,740,Auto,38648,19/4/2022,29532,23345,34110,2259,1595,1430,1,Luxury Sedan
2049,https://www.sgcarmart.com/used_cars/info.php?ID=1082539&DL=3994,Mercedes-Benz,106888,18390,22-Apr-16,103000,2015,1202,Auto,65234,19/4/2022,52377,66279,47000,1462,1991,1655,2,Luxury Sedan
2050,https://www.sgcarmart.com/used_cars/info.php?ID=1090312&DL=2202,Toyota,112800,11450,16-Apr-21,4000,2021,742,Auto,54710,19/4/2022,19473,19473,44589,2957,1598,1315,1,Mid-Sized Sedan
2051,https://www.sgcarmart.com/used_cars/info.php?ID=1076994&DL=2296,BMW,127800,23320,28-Jul-16,28000,2016,1210,Auto,63850,19/4/2022,45811,56136,57501,1558,1997,1615,2,Luxury Sedan
2052,https://www.sgcarmart.com/used_cars/info.php?ID=1090241&DL=2425,Hyundai,60888,8160,10-Oct-09,124151,2009,959,Auto,21980,19/4/2022,13232,12959,29485,2706,1591,1314,3,Hatchback
2053,https://www.sgcarmart.com/used_cars/info.php?ID=1062847&DL=2133,Honda,39800,,24-Jul-06,,2006,1815,Auto,,19/4/2022,22935,25229,48479,1521,1998,1312,5,Mid-Sized Sedan
2054,https://www.sgcarmart.com/used_cars/info.php?ID=1080831&DL=2792,Kia,103999,10580,31-Mar-21,18604,2020,738,Auto,53755,19/4/2022,18460,18460,44589,2951,1591,1287,1,Mid-Sized Sedan
2055,https://www.sgcarmart.com/used_cars/info.php?ID=996972&DL=2792,Mitsubishi,66666,11650,5-Apr-17,58960,2016,1210,Auto,38825,19/4/2022,17685,17685,53300,1496,1998,1417,1,SUV
2056,https://www.sgcarmart.com/used_cars/info.php?ID=1079069&DL=2875,Mercedes-Benz,68388,18290,8-Aug-14,155000,2014,1202,Auto,45921,19/4/2022,46713,52399,63001,829,1991,1680,2,Luxury Sedan
2057,https://www.sgcarmart.com/used_cars/info.php?ID=1090310&DL=3137,Toyota,14800,11620,28-Jul-08,165000,2007,2517,Auto,4689,19/4/2022,25460,25460,18444,463,2499,1500,6,Luxury Sedan
2058,https://www.sgcarmart.com/used_cars/info.php?ID=1075355&DL=3613,Mercedes-Benz,129800,19730,9-Mar-17,65000,2017,1202,Auto,74221,19/4/2022,52579,66643,56410,1467,1991,1605,3,Luxury Sedan
2059,https://www.sgcarmart.com/used_cars/info.php?ID=1074420&DL=1238,Mercedes-Benz,108800,12260,1-Sep-11,82000,2011,1071,Auto,40428,19/4/2022,55496,55496,45586,2929,1796,1685,3,Sports Car
2060,https://www.sgcarmart.com/used_cars/info.php?ID=1090010&DL=2578,Mazda,50800,8710,17-May-17,29000,2016,182,Auto,27143,19/4/2022,18105,13105,34106,1832,1496,1079,1,Mid-Sized Sedan
2061,https://www.sgcarmart.com/used_cars/info.php?ID=1090434&DL=3103,Skoda,153988,15300,7-May-21,9600,2020,1194,Auto,78553,19/4/2022,27774,30884,61190,3292,1984,1535,1,Luxury Sedan
2062,https://www.sgcarmart.com/used_cars/info.php?ID=1087262&DL=2728,Toyota,49800,7990,10-Jul-08,162327,2008,958,Auto,23144,19/4/2022,12344,12344,37165,2250,1497,1095,3,Mid-Sized Sedan
2063,https://www.sgcarmart.com/used_cars/info.php?ID=1086055&DL=1000,Volkswagen,96888,28140,17-Nov-14,94500,2014,1194,Auto,47646,19/4/2022,40259,48363,72180,918,1984,1420,5,Sports Car
2064,https://www.sgcarmart.com/used_cars/info.php?ID=1090069&DL=3049,Audi,99200,17250,27-Oct-16,66000,2015,976,Auto,53502,19/4/2022,39435,42209,54200,1647,1798,1645,3,Luxury Sedan
2065,https://www.sgcarmart.com/used_cars/info.php?ID=1089833&DL=4213,Toyota,113800,11960,23-Dec-20,13400,2020,742,Auto,50236,19/4/2022,19850,19850,40714,3163,1598,1315,1,Mid-Sized Sedan
2066,https://www.sgcarmart.com/used_cars/info.php?ID=1072641&DL=2875,Mercedes-Benz,206800,27410,25-May-17,82000,2016,2382,Auto,127606,19/4/2022,89948,133907,53300,1860,2996,1940,2,Luxury Sedan
2067,https://www.sgcarmart.com/used_cars/info.php?ID=1090810&DL=3175,Volkswagen,81800,21830,29-Jan-15,,2014,1194,Auto,46168,19/4/2022,35752,42053,75289,1009,1984,1535,2,Luxury Sedan
2068,https://www.sgcarmart.com/used_cars/info.php?ID=1090514&DL=1000,Mercedes-Benz,183888,18890,9-Jul-20,35000,2019,684,Auto,69710,19/4/2022,46412,56977,32801,2989,1497,1635,1,Luxury Sedan
2069,https://www.sgcarmart.com/used_cars/info.php?ID=1072973&DL=1079,Subaru,82800,9790,7-Oct-11,113000,2010,1925,Auto,29537,19/4/2022,33856,33856,34935,3071,2457,1510,2,Luxury Sedan
2070,https://www.sgcarmart.com/used_cars/info.php?ID=1089294&DL=2870,Volkswagen,136988,14360,17-Sep-20,23000,2019,976,Auto,59084,19/4/2022,28711,32196,41510,3048,1798,1480,1,Luxury Sedan
2071,https://www.sgcarmart.com/used_cars/info.php?ID=1090567&DL=2690,Nissan,59800,9660,22-Mar-18,67729,2018,508,Auto,25564,19/4/2022,13497,5000,36810,1857,1198,1048,1,Hatchback
2072,https://www.sgcarmart.com/used_cars/info.php?ID=1090109&DL=3602,Mercedes-Benz,87800,17180,25-Aug-16,,2016,740,Auto,41589,19/4/2022,27886,26041,53694,1585,1595,1430,2,Luxury Sedan
2073,https://www.sgcarmart.com/used_cars/info.php?ID=1086799&DL=2178,Subaru,79800,16480,23-Apr-16,97500,2016,744,Auto,37976,19/4/2022,25228,27320,47000,1463,1600,1630,1,Stationwagon
2074,https://www.sgcarmart.com/used_cars/info.php?ID=1065358&DL=1027,MINI,76888,7680,29-Feb-12,125088,2011,816,Auto,,19/4/2022,21949,21949,,0,1598,1105,2,Hatchback
2075,https://www.sgcarmart.com/used_cars/info.php?ID=1076765&DL=2097,Honda,76888,14770,15-Sep-16,87062,2016,684,Auto,41565,19/4/2022,26055,23477,57010,1586,1498,1324,1,Mid-Sized Sedan
2076,https://www.sgcarmart.com/used_cars/info.php?ID=1088202&DL=1103,Perodua,14800,7730,18-Mar-09,,2008,546,Auto,4881,19/4/2022,5398,2951,12763,372,989,806,5,Hatchback
2077,https://www.sgcarmart.com/used_cars/info.php?ID=1090856&DL=2849,Mercedes-Benz,195800,19820,24-Feb-21,18434,2020,586,Auto,71834,19/4/2022,34669,40537,46790,2924,1332,1555,1,SUV
2078,https://www.sgcarmart.com/used_cars/info.php?ID=1047167&DL=2404,BMW,179800,16680,30-Aug-21,3500,2020,684,Auto,78072,19/4/2022,39301,47022,59599,3405,1499,1430,1,SUV
2079,https://www.sgcarmart.com/used_cars/info.php?ID=1089237&DL=2792,Nissan,71333,9970,17-Aug-18,28440,2018,742,Auto,33713,19/4/2022,16419,16419,33798,2288,1598,1205,1,Mid-Sized Sedan
2080,https://www.sgcarmart.com/used_cars/info.php?ID=1077117&DL=3587,MINI,86888,10400,25-Aug-10,174510,2010,890,Auto,26890,19/4/2022,27795,27795,32190,3045,1598,1155,5,Sports Car
2081,https://www.sgcarmart.com/used_cars/info.php?ID=1081412&DL=3642,Lexus,68988,8980,22-Dec-09,145000,2009,2340,Auto,30190,19/4/2022,38495,38495,39313,2797,2500,1625,5,Luxury Sedan
2082,https://www.sgcarmart.com/used_cars/info.php?ID=1081623&DL=2291,BMW,134800,16890,2-Nov-18,41000,2018,1210,Auto,56866,19/4/2022,40404,48566,32552,2373,1998,1460,2,SUV
2083,https://www.sgcarmart.com/used_cars/info.php?ID=1076444&DL=2341,Volvo,159800,25030,28-Feb-17,68000,2016,1176,Auto,75712,19/4/2022,57802,76044,46229,1468,1969,2053,1,SUV
2084,https://www.sgcarmart.com/used_cars/info.php?ID=1065427&DL=1136,Mitsubishi,39800,12190,4-Feb-15,103000,2014,738,Auto,24151,19/4/2022,11346,11346,62000,1005,1590,1289,1,Mid-Sized Sedan
2085,https://www.sgcarmart.com/used_cars/info.php?ID=1077967&DL=3034,Mazda,96900,12980,10-Jan-19,29300,2018,1210,Auto,35735,19/4/2022,18981,18981,32000,2431,1998,1515,1,Luxury Sedan
2086,https://www.sgcarmart.com/used_cars/info.php?ID=1066061&DL=3626,BMW,83888,10130,29-Jul-10,135000,2010,2155,Auto,27792,19/4/2022,43104,43104,33568,3019,2497,1650,2,Luxury Sedan
2087,https://www.sgcarmart.com/used_cars/info.php?ID=1090294&DL=1198,Mazda,54800,11780,17-Feb-16,120520,2015,1210,Auto,27323,19/4/2022,19268,19268,38610,1373,1998,1535,1,MPV
2088,https://www.sgcarmart.com/used_cars/info.php?ID=1090043&DL=3653,BMW,116800,12350,25-Nov-11,160000,2011,1331,Auto,54955,19/4/2022,45274,45274,58124,3436,1997,1610,2,Luxury Sedan
2089,https://www.sgcarmart.com/used_cars/info.php?ID=1090791&DL=2473,Honda,117800,16910,12-Mar-18,76178,2018,684,Auto,54695,19/4/2022,31400,35960,47002,1826,1498,1640,1,SUV
2090,https://www.sgcarmart.com/used_cars/info.php?ID=1061939&DL=3518,Honda,185988,16780,29-Dec-21,99,2020,682,Auto,99126,19/4/2022,38827,46358,88000,3534,1496,1590,1,SUV
2091,https://www.sgcarmart.com/used_cars/info.php?ID=1089282&DL=3446,Volkswagen,150800,16540,18-Mar-20,44616,2020,1194,Auto,55669,19/4/2022,34006,39609,32801,2561,1984,1790,1,MPV
2092,https://www.sgcarmart.com/used_cars/info.php?ID=924555&DL=1462,Volvo,52000,37390,18-Apr-13,,2013,742,Auto,20780,19/4/2022,30301,29422,61029,39,1596,1438,3,Hatchback
2093,https://www.sgcarmart.com/used_cars/info.php?ID=1090732&DL=3381,Suzuki,19800,10140,18-May-09,107088,2009,959,Auto,4979,19/4/2022,14539,7737,12763,397,1590,1330,3,MPV
2094,https://www.sgcarmart.com/used_cars/info.php?ID=1070370&DL=1054,BMW,182800,16170,28-Jan-22,37,2021,684,Auto,100520,19/4/2022,40893,49251,83889,3563,1499,1435,1,SUV
2095,https://www.sgcarmart.com/used_cars/info.php?ID=946197&DL=3382,Infiniti,102998,16810,10-Feb-17,78523,2016,1202,Auto,56303,19/4/2022,37170,44038,54901,1731,1991,1692,3,Sports Car
2096,https://www.sgcarmart.com/used_cars/info.php?ID=1084285&DL=4025,Kia,54800,10890,20-Jul-16,75000,2016,738,Auto,34083,19/4/2022,16920,16920,52301,1550,1591,1295,1,Mid-Sized Sedan
2097,https://www.sgcarmart.com/used_cars/info.php?ID=1071906&DL=3137,Audi,98800,10830,16-Jun-11,120000,2010,1313,Auto,45344,19/4/2022,50666,50666,49716,3317,1984,1550,4,Sports Car
2098,https://www.sgcarmart.com/used_cars/info.php?ID=1089839&DL=2875,BMW,175500,17970,30-Aug-19,27500,2019,1210,Auto,92982,19/4/2022,63397,86115,40002,2675,1998,1460,4,Luxury Sedan
2099,https://www.sgcarmart.com/used_cars/info.php?ID=1021273&DL=3350,BMW,223988,26570,23-May-18,71000,2018,1210,Auto,116396,19/4/2022,84390,123902,38501,2223,1998,1720,1,Luxury Sedan
2100,https://www.sgcarmart.com/used_cars/info.php?ID=1069427&DL=1441,Aston,268800,26860,1-Mar-12,30000,2010,7674,Auto,,19/4/2022,205594,205594,,0,5935,1800,2,Sports Car
2101,https://www.sgcarmart.com/used_cars/info.php?ID=1083533&DL=3838,Honda,16500,9890,19-Dec-08,,2008,1369,Auto,5256,19/4/2022,17683,17683,15777,584,1799,1350,2,MPV
2102,https://www.sgcarmart.com/used_cars/info.php?ID=1053719&DL=3987,BMW,82500,9850,28-Oct-10,,2010,2155,Auto,27558,19/4/2022,42055,42055,32914,3042,2497,1460,4,Sports Car
2103,https://www.sgcarmart.com/used_cars/info.php?ID=1081739&DL=1001,Toyota,57800,6900,15-Mar-11,100343,2009,818,Manual,26951,19/4/2022,13561,13561,32190,3042,1496,1100,3,Mid-Sized Sedan
2104,https://www.sgcarmart.com/used_cars/info.php?ID=1074104&DL=1228,BMW,81800,20670,21-Aug-14,113000,2014,1210,Auto,54797,19/4/2022,52637,66747,63001,851,1997,1720,3,SUV
2105,https://www.sgcarmart.com/used_cars/info.php?ID=1090831&DL=3837,Audi,380888,38280,29-Mar-12,27000,2011,5834,Auto,83030,19/4/2022,259444,259444,83464,3324,5204,1525,3,Sports Car
2106,https://www.sgcarmart.com/used_cars/info.php?ID=1089204&DL=1194,Kia,50500,7430,3-Mar-09,,2009,1033,Auto,17691,19/4/2022,15109,2962,26047,2462,1591,1251,3,Mid-Sized Sedan
2107,https://www.sgcarmart.com/used_cars/info.php?ID=1070337&DL=2795,Toyota,116800,16150,30-Apr-18,36000,2018,1210,Auto,51495,19/4/2022,33308,38632,37330,2190,1998,1695,1,SUV
2108,https://www.sgcarmart.com/used_cars/info.php?ID=1086212&DL=1194,Mitsubishi,60800,12390,27-Apr-16,67903,2015,1636,Auto,34211,19/4/2022,21335,21869,47000,1467,2360,1530,1,SUV
2109,https://www.sgcarmart.com/used_cars/info.php?ID=1090106&DL=1195,Nissan,74800,12270,16-Oct-17,66143,2017,508,Auto,34002,19/4/2022,19750,14750,41761,1981,1197,1325,1,SUV
2110,https://www.sgcarmart.com/used_cars/info.php?ID=1082120&DL=3133,Ferrari,608888,61670,2-Mar-12,41000,2011,5201,Auto,79545,19/4/2022,308380,308380,80583,3285,4497,1485,3,Sports Car
2111,https://www.sgcarmart.com/used_cars/info.php?ID=1056669&DL=2473,Toyota,63800,11800,8-Nov-16,88000,2016,742,Auto,37225,19/4/2022,19990,19990,50991,1649,1598,1215,2,Mid-Sized Sedan
2112,https://www.sgcarmart.com/used_cars/info.php?ID=1086031&DL=2870,Hyundai,95988,15360,24-Jun-17,21000,2017,1634,Auto,49188,19/4/2022,29122,32771,47501,1889,2359,1891,1,SUV
2113,https://www.sgcarmart.com/used_cars/info.php?ID=1080097&DL=3709,Toyota,73800,11650,26-Dec-17,40350,2017,742,Auto,35644,19/4/2022,19990,14990,42902,2071,1598,1230,1,Mid-Sized Sedan
2114,https://www.sgcarmart.com/used_cars/info.php?ID=1090692&DL=4027,Honda,10000,8950,22-Jul-08,,2008,1036,Auto,4259,19/4/2022,18655,18655,19096,397,1595,1220,2,Mid-Sized Sedan
2115,https://www.sgcarmart.com/used_cars/info.php?ID=1073867&DL=3722,MINI,173800,19620,10-Jan-20,18500,2019,1210,Auto,61826,19/4/2022,37271,44180,37109,2796,1998,1315,1,Sports Car
